,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
92,InterestPaid,CF,2850000000.0,6363000000.0,8973000000.0,5090000000.0,3618000000.0,7544000000.0,10745000000.0,5800000000.0,3050000000.0,5805000000.0,8780000000.0,5690000000.0,2757000000.0,4735000000.0,7275000000.0,4409000000.0,1092000000.0,4007000000.0,6008000000.0,3921000000.0,1601000000.0,3302000000.0,5624000000.0,3873000000.0,2129000000.0,4283000000.0,6922000000.0,4550000000.0,3195000000.0,6322000000.0,10294000000.0,14153000000.0,4431000000.0,9151000000.0,,,,,,,,,,,,,,,,,,,,,,
93,ProfessionalAndOutsideServices,IS,1575000000.0,1685000000.0,1718000000.0,6767000000.0,1735000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,IncreaseDecreaseInAssetBackedCommercialPaper,CF,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,LoansAndLeasesReceivableNetReportedAmount,BS,675613000000.0,663647000000.0,656370000000.0,660661000000.0,656246000000.0,661216000000.0,668503000000.0,696111000000.0,695096000000.0,703780000000.0,699123000000.0,711860000000.0,708106000000.0,706202000000.0,711108000000.0,722154000000.0,715124000000.0,731657000000.0,728368000000.0,743151000000.0,750120000000.0,777332000000.0,795991000000.0,823744000000.0,833319000000.0,858577000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,LongTermDebt,BS,262857000000.0,248618000000.0,255589000000.0,45528000000.0,269616000000.0,279228000000.0,273688000000.0,62531000000.0,255831000000.0,239539000000.0,241140000000.0,80392000000.0,268361000000.0,266212000000.0,263372000000.0,100576000000.0,274512000000.0,269929000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,CF,-4235000000.0,-19789000000.0,70546000000.0,72082000000.0,5451000000.0,-34934000000.0,-8197000000.0,-36443000000.0,4842000000.0,-28987000000.0,2763000000.0,5379000000.0,-28255000000.0,-68142000000.0,-84075000000.0,-89110000000.0,-4010000000.0,14764000000.0,30542000000.0,24814000000.0,-5450000000.0,-34114000000.0,-44473000000.0,-62212000000.0,32979000000.0,52501000000.0,44082000000.0,20007000000.0,17654000000.0,22914000000.0,31189000000.0,-5673000000.0,37231000000.0,42859000000.0,44427000000.0,38371000000.0,123064000000.0,111562000000.0,96125000000.0,652000000.0,164339000000.0,126476000000.0,145124000000.0,148749000000.0,34262000000.0,2004000000.0,-2700000000.0,-85710000000.0,91213000000.0,53816000000.0,114006000000.0,31449000000.0,117067000000.0,178766000000.0,151151000000.0,74091000000.0
98,MortgageFeesAndRelatedIncome,IS,658000000.0,888000000.0,707000000.0,3870000000.0,-487000000.0,1103000000.0,1380000000.0,2721000000.0,2010000000.0,2265000000.0,2377000000.0,8687000000.0,1452000000.0,1823000000.0,841000000.0,5205000000.0,514000000.0,1291000000.0,903000000.0,3563000000.0,705000000.0,783000000.0,469000000.0,2513000000.0,667000000.0,689000000.0,624000000.0,2491000000.0,406000000.0,404000000.0,429000000.0,1616000000.0,465000000.0,324000000.0,262000000.0,1254000000.0,396000000.0,279000000.0,887000000.0,2036000000.0,320000000.0,917000000.0,1087000000.0,3091000000.0,704000000.0,551000000.0,600000000.0,2170000000.0,460000000.0,378000000.0,314000000.0,1250000000.0,221000000.0,278000000.0,414000000.0,1176000000.0
99,NoninterestIncome,IS,13961000000.0,12414000000.0,11322000000.0,51693000000.0,13316000000.0,14943000000.0,11946000000.0,49545000000.0,15046000000.0,11034000000.0,14170000000.0,52121000000.0,14189000000.0,14507000000.0,12342000000.0,53287000000.0,12326000000.0,13656000000.0,13139000000.0,508000000.0,13389000000.0,13128000000.0,11856000000.0,3316000000.0,11859000000.0,13033000000.0,13070000000.0,-846000000.0,12611000000.0,13262000000.0,12528000000.0,49527000000.0,14595000000.0,14268000000.0,13352000000.0,53970000000.0,14670000000.0,14434000000.0,15113000000.0,58382000000.0,13812000000.0,19127000000.0,16134000000.0,64980000000.0,19377000000.0,17738000000.0,16567000000.0,69338000000.0,16845000000.0,15587000000.0,15198000000.0,61985000000.0,17638000000.0,19528000000.0,17148000000.0,68837000000.0
100,WeightedAverageNumberOfSharesOutstandingBasic,IS,3970500000.0,3983500000.0,3954300000.0,3956300000.0,3981600000.0,3958400000.0,3859600000.0,3900400000.0,3818800000.0,3808900000.0,3803300000.0,3809400000.0,3818200000.0,3782400000.0,3767000000.0,3782400000.0,3787200000.0,3780600000.0,3755400000.0,3763500000.0,3725300000.0,3707800000.0,3694400000.0,3700400000.0,3669900000.0,3635800000.0,3597400000.0,3618500000.0,3601700000.0,3574100000.0,3534700000.0,3551600000.0,3458300000.0,3415200000.0,3376100000.0,3396400000.0,3298000000.0,3250600000.0,3198500000.0,3221500000.0,3095800000.0,3076300000.0,3077800000.0,3082400000.0,3073500000.0,3036600000.0,2999900000.0,3021500000.0,2977000000.0,2962200000.0,2961200000.0,2965800000.0,2968500000.0,2943800000.0,2927500000.0,2938600000.0
101,BeneficialInterestsIssuedByConsolidatedVariableInterestEntities,CF,11657000000.0,-18297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,CF,1428000000.0,5539000000.0,7421000000.0,8853000000.0,1403000000.0,7755000000.0,9078000000.0,10478000000.0,1375000000.0,3696000000.0,4860000000.0,6430000000.0,2915000000.0,6087000000.0,9278000000.0,12033000000.0,4396000000.0,9170000000.0,14592000000.0,20115000000.0,4661000000.0,10217000000.0,14634000000.0,18604000000.0,2860000000.0,5599000000.0,8761000000.0,15429000000.0,2251000000.0,7762000000.0,11600000000.0,15791000000.0,4219000000.0,12963000000.0,20154000000.0,29826000000.0,14584000000.0,31291000000.0,52739000000.0,62095000000.0,7564000000.0,12185000000.0,,,,,,,,,,,,,,
103,ProceedsFromRepaymentsOfOtherDebt,CF,2083000000.0,-11986000000.0,-9135000000.0,-11843000000.0,13294000000.0,12669000000.0,13845000000.0,16268000000.0,4266000000.0,-1088000000.0,5687000000.0,3736000000.0,3333000000.0,4927000000.0,1624000000.0,-7297000000.0,6486000000.0,11119000000.0,4367000000.0,-5778000000.0,-11885000000.0,-24161000000.0,-47615000000.0,-47483000000.0,807000000.0,311000000.0,-469000000.0,109000000.0,4308000000.0,18222000000.0,19006000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
104,ComprehensiveIncomeNetOfTax,EQ,4307000000.0,10745000000.0,15870000000.0,18606000000.0,5266000000.0,11623000000.0,16211000000.0,18919000000.0,7084000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ProceedsFromPaymentsForOtherFinancingActivities,CF,-464000000.0,-497000000.0,-484000000.0,-641000000.0,-1484000000.0,-1534000000.0,-1737000000.0,-1622000000.0,-531000000.0,-437000000.0,-348000000.0,-701000000.0,-1007000000.0,-1086000000.0,-1486000000.0,-1131000000.0,-1223000000.0,-1127000000.0,-1078000000.0,-1328000000.0,-899000000.0,-354000000.0,-1258000000.0,-840000000.0,-277000000.0,-425000000.0,-174000000.0,-905000000.0,-46000000.0,115000000.0,329000000.0,407000000.0,-1083000000.0,-1356000000.0,-1440000000.0,-1430000000.0,-778000000.0,-426000000.0,-217000000.0,-1146000000.0,1829000000.0,136000000.0,-59000000.0,-927000000.0,-1062000000.0,-822000000.0,-1573000000.0,-1477000000.0,-543000000.0,423000000.0,1158000000.0,234000000.0,-488000000.0,-1275000000.0,-1241000000.0,-1521000000.0
106,SecuritiesBorrowed,BS,126741000000.0,122289000000.0,127365000000.0,123587000000.0,119000000000.0,121493000000.0,131561000000.0,142462000000.0,135650000000.0,138209000000.0,133526000000.0,119017000000.0,114058000000.0,117158000000.0,122438000000.0,111465000000.0,122021000000.0,113967000000.0,,,,,,,,,,,92309000000.0,90654000000.0,101680000000.0,105112000000.0,116132000000.0,108246000000.0,122434000000.0,111995000000.0,123186000000.0,130661000000.0,138336000000.0,139758000000.0,139839000000.0,142704000000.0,142441000000.0,160635000000.0,179516000000.0,186376000000.0,202987000000.0,206071000000.0,224852000000.0,202393000000.0,193216000000.0,185369000000.0,195917000000.0,163563000000.0,188279000000.0,200436000000.0
107,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,CF,2000000.0,4000000.0,6000000.0,7000000.0,2000000.0,3000000.0,5000000.0,6000000.0,1000000.0,2000000.0,3000000.0,4000000.0,0.0,1000000.0,21000000.0,189000000.0,639000000.0,1667000000.0,2947000000.0,4169000000.0,1379000000.0,3185000000.0,4790000000.0,6099000000.0,1218000000.0,2718000000.0,4442000000.0,6218000000.0,1193000000.0,2289000000.0,3508000000.0,4563000000.0,698000000.0,1458000000.0,2268000000.0,2945000000.0,570000000.0,1315000000.0,2239000000.0,3423000000.0,2599000000.0,5632000000.0,11498000000.0,21360000000.0,14700000000.0,26224000000.0,39106000000.0,50897000000.0,9512000000.0,20952000000.0,33542000000.0,48626000000.0,9258000000.0,13762000000.0,34152000000.0,53056000000.0
108,BeneficialInterestsIssuedByConsolidatedVariableInterestEntitiesAtFairValue,BS,2591000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderRepurchaseAgreementsAtFairValue,BS,3823000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,TotalOtherThanTemporaryImpairmentLosses,IS,94000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,AssetManagementAdministrationAndCommissions,IS,3265000000.0,3349000000.0,3188000000.0,13499000000.0,3606000000.0,3703000000.0,3448000000.0,14094000000.0,3392000000.0,3461000000.0,3336000000.0,13868000000.0,3599000000.0,3865000000.0,3667000000.0,15106000000.0,3836000000.0,4007000000.0,3978000000.0,15931000000.0,3807000000.0,4015000000.0,3845000000.0,15509000000.0,3624000000.0,3681000000.0,3597000000.0,14591000000.0,3677000000.0,3824000000.0,3846000000.0,15377000000.0,4309000000.0,4304000000.0,4310000000.0,17118000000.0,4114000000.0,4353000000.0,4351000000.0,17165000000.0,4540000000.0,4266000000.0,4470000000.0,18177000000.0,5029000000.0,5194000000.0,5257000000.0,21029000000.0,5362000000.0,5240000000.0,5069000000.0,20677000000.0,,,,
112,CashAndDueFromBanks,BS,31422000000.0,32806000000.0,23960000000.0,96000000.0,23469000000.0,30466000000.0,56766000000.0,132000000.0,55383000000.0,44866000000.0,53343000000.0,216000000.0,45524000000.0,29214000000.0,30664000000.0,264000000.0,26321000000.0,27523000000.0,25372000000.0,211000000.0,22821000000.0,24095000000.0,21258000000.0,74000000.0,18212000000.0,19710000000.0,21390000000.0,113000000.0,20484000000.0,21781000000.0,21994000000.0,25827000000.0,24834000000.0,23680000000.0,23225000000.0,22324000000.0,21946000000.0,23164000000.0,21215000000.0,21704000000.0,24001000000.0,20544000000.0,20816000000.0,24874000000.0,25397000000.0,26592000000.0,25857000000.0,26438000000.0,26165000000.0,27215000000.0,24654000000.0,27697000000.0,25098000000.0,26064000000.0,24921000000.0,29066000000.0
113,BeneficialInterest,BS,93055000000.0,88148000000.0,77438000000.0,77649000000.0,70917000000.0,67457000000.0,65972000000.0,65977000000.0,67750000000.0,55053000000.0,57918000000.0,63191000000.0,58300000000.0,55090000000.0,48858000000.0,49617000000.0,46788000000.0,45723000000.0,47564000000.0,52362000000.0,51091000000.0,50002000000.0,48733000000.0,41879000000.0,38673000000.0,40227000000.0,42233000000.0,39047000000.0,36682000000.0,30898000000.0,28424000000.0,26081000000.0,21584000000.0,21323000000.0,20241000000.0,20241000000.0,25955000000.0,25585000000.0,18515000000.0,17841000000.0,19630000000.0,20828000000.0,19191000000.0,17578000000.0,15671000000.0,14403000000.0,13257000000.0,10750000000.0,10144000000.0,10640000000.0,12079000000.0,12610000000.0,14903000000.0,19647000000.0,24896000000.0,23020000000.0
114,AccruedInterestAndAccountsReceivablesAtFairValue,BS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IS,4537000000.0,7107000000.0,6203000000.0,14329000000.0,8057000000.0,,,9585000000.0,7641000000.0,7000000000.0,7986000000.0,28917000000.0,9082000000.0,9298000000.0,34000000.0,25914000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,FederalHomeLoanBankAdvancesAndOtherShortTermBorrowings,BS,48981000000.0,44431000000.0,51642000000.0,57309000000.0,36704000000.0,30208000000.0,29318000000.0,21908000000.0,27298000000.0,21689000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,SecuritiesPledgedAsCollateral,BS,100131000000.0,87424000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,LoansAtFairValue,BS,2025000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,IncomeTaxExpenseBenefit,IS,1211000000.0,2312000000.0,1785000000.0,511000000.0,2502000000.0,2696000000.0,1556000000.0,1089000000.0,2258000000.0,2040000000.0,2278000000.0,7633000000.0,2553000000.0,2802000000.0,414000000.0,7991000000.0,2233000000.0,2346000000.0,2119000000.0,-1430000000.0,2310000000.0,2087000000.0,-74000000.0,-1640000000.0,2058000000.0,3140000000.0,2653000000.0,-876000000.0,1893000000.0,2720000000.0,2824000000.0,11459000000.0,1950000000.0,2256000000.0,2309000000.0,8290000000.0,2054000000.0,1690000000.0,2325000000.0,8114000000.0,251000000.0,878000000.0,2218000000.0,6276000000.0,3397000000.0,3149000000.0,2424000000.0,11228000000.0,1781000000.0,2216000000.0,2264000000.0,8490000000.0,3345000000.0,3114000000.0,3582000000.0,12060000000.0
120,IncreaseDecreaseInAccruedInterestsAndAccountsReceivable,CF,16645000000.0,-9270000000.0,-7350000000.0,-443000000.0,9051000000.0,10151000000.0,1949000000.0,-8655000000.0,3100000000.0,5972000000.0,683000000.0,-1732000000.0,12687000000.0,19483000000.0,3487000000.0,2340000000.0,7599000000.0,11220000000.0,7793000000.0,3637000000.0,27000000.0,-154000000.0,-11416000000.0,-22664000000.0,11115000000.0,18407000000.0,17731000000.0,5815000000.0,7767000000.0,11940000000.0,9795000000.0,15868000000.0,5009000000.0,8083000000.0,11335000000.0,5849000000.0,-869000000.0,15416000000.0,16089000000.0,78000000.0,49323000000.0,-374000000.0,4398000000.0,18012000000.0,24323000000.0,34929000000.0,26148000000.0,12401000000.0,49719000000.0,43051000000.0,41621000000.0,22970000000.0,-9823000000.0,-16107000000.0,166000000.0,-19928000000.0
121,CommonStockParOrStatedValuePerShare,BS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,NetIncomeLossAvailableToCommonStockholdersBasic,IS,2974000000.0,4363000000.0,4019000000.0,15764000000.0,5136000000.0,5067000000.0,3936000000.0,17568000000.0,5017000000.0,4634000000.0,5346000000.0,19877000000.0,6131000000.0,6101000000.0,-650000000.0,16593000000.0,4898000000.0,5573000000.0,,20093000000.0,5452000000.0,5776000000.0,6270000000.0,22406000000.0,4991000000.0,5666000000.0,5747000000.0,22583000000.0,5975000000.0,6555000000.0,6262000000.0,22567000000.0,8238000000.0,7880000000.0,7948000000.0,30709000000.0,8753000000.0,9192000000.0,8606000000.0,34642000000.0,2431000000.0,4265000000.0,9015000000.0,27410000000.0,13851000000.0,11496000000.0,11229000000.0,46503000000.0,7845000000.0,8195000000.0,9255000000.0,35892000000.0,12193000000.0,14011000000.0,12685000000.0,47760000000.0
123,MarketingAndAdvertisingExpense,IS,583000000.0,628000000.0,651000000.0,2446000000.0,659000000.0,744000000.0,926000000.0,3143000000.0,680000000.0,642000000.0,607000000.0,2577000000.0,589000000.0,578000000.0,588000000.0,2500000000.0,564000000.0,650000000.0,610000000.0,2550000000.0,591000000.0,642000000.0,704000000.0,2708000000.0,703000000.0,672000000.0,825000000.0,2897000000.0,713000000.0,756000000.0,710000000.0,2900000000.0,800000000.0,798000000.0,798000000.0,3290000000.0,879000000.0,862000000.0,945000000.0,3579000000.0,859000000.0,481000000.0,470000000.0,2476000000.0,751000000.0,626000000.0,712000000.0,3036000000.0,920000000.0,881000000.0,1017000000.0,3911000000.0,1045000000.0,1122000000.0,1126000000.0,4591000000.0
124,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,EQ,981000000.0,2624000000.0,3331000000.0,1236000000.0,-289000000.0,637000000.0,963000000.0,-57000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,CreditLosses,IS,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,InterestAndDividendIncomeOperating,IS,16845000000.0,15719000000.0,15606000000.0,63782000000.0,15447000000.0,15632000000.0,15160000000.0,61293000000.0,14701000000.0,14099000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,SecuritiesBorrowedAtFairValue,BS,8676000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,EarningsPerShareDiluted,IS,0.74,1.09,1.01,3.96,1.28,1.27,1.02,4.48,1.31,1.21,1.4,5.2,1.59,1.6,-0.17,4.35,1.28,1.46,1.36,5.29,1.45,1.54,1.68,6.0,1.35,1.55,1.58,6.19,1.65,1.82,1.76,6.31,2.37,2.29,2.34,9.0,2.65,2.82,2.68,10.72,0.78,1.38,2.92,8.88,4.5,3.78,3.74,15.36,2.63,2.76,3.12,12.09,4.1,4.75,4.33,16.23
129,EarningsPerShareBasic,IS,0.75,1.1,1.02,3.98,1.29,1.28,1.02,4.5,1.31,1.22,1.41,5.22,1.61,1.61,-0.17,4.39,1.29,1.47,1.37,5.34,1.46,1.56,1.7,6.05,1.36,1.56,1.6,6.24,1.66,1.83,1.77,6.35,2.38,2.31,2.35,9.04,2.65,2.83,2.69,10.75,0.79,1.39,2.93,8.89,4.51,3.79,3.74,15.39,2.64,2.77,3.13,12.1,4.11,4.76,4.33,16.25
130,IncreaseDecreaseInAccountsPayableAndOtherLiabilities,CF,-8237000000.0,-1066000000.0,3385000000.0,17325000000.0,2396000000.0,12993000000.0,32386000000.0,35203000000.0,353000000.0,2768000000.0,-2584000000.0,-13069000000.0,-2104000000.0,19768000000.0,17526000000.0,-5743000000.0,2273000000.0,1736000000.0,9346000000.0,6065000000.0,-6482000000.0,-9432000000.0,-13420000000.0,-23361000000.0,124000000.0,3714000000.0,5655000000.0,3740000000.0,-9048000000.0,-5189000000.0,-2948000000.0,-8518000000.0,-90000000.0,12574000000.0,26677000000.0,14630000000.0,10705000000.0,8790000000.0,19661000000.0,-352000000.0,45019000000.0,18940000000.0,16608000000.0,7827000000.0,23559000000.0,30772000000.0,47547000000.0,43162000000.0,64738000000.0,70976000000.0,75961000000.0,58614000000.0,-27847000000.0,-24563000000.0,-11955000000.0,-25388000000.0
131,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,CF,-6503000000.0,14259000000.0,20986000000.0,37085000000.0,22920000000.0,41637000000.0,48785000000.0,52561000000.0,9227000000.0,14867000000.0,20032000000.0,34026000000.0,16495000000.0,44974000000.0,60073000000.0,75928000000.0,12926000000.0,34940000000.0,48334000000.0,67525000000.0,8856000000.0,30665000000.0,36188000000.0,48109000000.0,7457000000.0,24963000000.0,32619000000.0,61107000000.0,24594000000.0,58119000000.0,75907000000.0,94628000000.0,20010000000.0,43141000000.0,68235000000.0,102141000000.0,15611000000.0,35908000000.0,53934000000.0,70980000000.0,18552000000.0,29412000000.0,112142000000.0,166504000000.0,85457000000.0,184866000000.0,259159000000.0,347864000000.0,66262000000.0,102857000000.0,131589000000.0,149167000000.0,22009000000.0,48270000000.0,83534000000.0,115245000000.0
132,IncomeTaxesPaid,CF,2228000000.0,5361000000.0,8406000000.0,7001000000.0,716000000.0,4753000000.0,5770000000.0,5885000000.0,-467000000.0,844000000.0,1549000000.0,3080000000.0,349000000.0,2684000000.0,3018000000.0,2390000000.0,270000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,CommonStockValue,BS,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0,4105000000.0
134,TreasuryStockShares,BS,129577403.0,129122833.0,179085651.0,194639785.0,118308413.0,194737517.0,306053359.0,332243180.0,282911309.0,308096400.0,305376176.0,300981690.0,315155539.0,335916201.0,345744615.0,348825583.0,0.0,343652985.0,366745149.0,390144630.0,393846744.0,406866534.0,423804118.0,441459392.0,448274970.0,492951535.0,526669617.0,543744003.0,552130094.0,585969485.0,635208318.0,679635064.0,700156973.0,744049788.0,779523170.0,829167674.0,860960924.0,907448906.0,968448971.0,1020912567.0,1057911018.0,1057329408.0,1056730832.0,1055499435.0,1077805783.0,1116778540.0,1149667834.0,1160784750.0,1167883429.0,,,,,,,
135,MortgageServicingRights,BS,15531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,CommercialPaper,BS,50554000000.0,41082000000.0,38611000000.0,35363000000.0,46022000000.0,51160000000.0,51073000000.0,51631000000.0,50577000000.0,50563000000.0,55474000000.0,55367000000.0,58835000000.0,56631000000.0,53741000000.0,57848000000.0,60825000000.0,63804000000.0,59960000000.0,66344000000.0,55655000000.0,42238000000.0,19656000000.0,15562000000.0,17490000000.0,17279000000.0,12258000000.0,11738000000.0,14908000000.0,22207000000.0,24248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
137,SecuritiesAtFairValue,BS,344353000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,OtherBorrowedFundsAtFairValue,BS,6158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,LoansAndLeasesReceivableNetOfDeferredIncome,BS,713799000000.0,111965000000.0,100939000000.0,95587000000.0,84208000000.0,80387000000.0,77815000000.0,86754000000.0,81032000000.0,80478000000.0,77086000000.0,82723000000.0,73732000000.0,72342000000.0,69432000000.0,70072000000.0,64135000000.0,64598000000.0,66413000000.0,68880000000.0,67184000000.0,67116000000.0,69119000000.0,75104000000.0,66680000000.0,68888000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Deposits,BS,925303000000.0,887805000000.0,903138000000.0,930369000000.0,995829000000.0,1048685000000.0,1092708000000.0,1127806000000.0,1128512000000.0,1115886000000.0,1139611000000.0,1193593000000.0,1202507000000.0,1202950000000.0,1281102000000.0,1287765000000.0,1282705000000.0,1319751000000.0,1334534000000.0,1363427000000.0,1367887000000.0,1287332000000.0,1273106000000.0,1279715000000.0,1321816000000.0,1330958000000.0,1376138000000.0,1375179000000.0,1422999000000.0,1439473000000.0,1439027000000.0,1443982000000.0,1486961000000.0,1452122000000.0,1458762000000.0,1470666000000.0,1493441000000.0,1524361000000.0,1525261000000.0,1562431000000.0,1836009000000.0,1931029000000.0,2001416000000.0,2144257000000.0,2278112000000.0,2305217000000.0,2402353000000.0,2462303000000.0,2561207000000.0,2471544000000.0,2408615000000.0,2340179000000.0,2377253000000.0,2398962000000.0,2379526000000.0,2400688000000.0
141,LiabilitiesAndStockholdersEquity,BS,2135796000000.0,2014019000000.0,2141595000000.0,435424000000.0,2198161000000.0,2246764000000.0,2289240000000.0,454726000000.0,2320330000000.0,2290146000000.0,2321284000000.0,449264000000.0,2389349000000.0,2439494000000.0,2463309000000.0,454195000000.0,2476986000000.0,2520336000000.0,2527005000000.0,482222000000.0,2577148000000.0,2449599000000.0,2417121000000.0,453778000000.0,2423808000000.0,2466096000000.0,2521029000000.0,464618000000.0,2546290000000.0,2563174000000.0,2563074000000.0,2533600000000.0,2609785000000.0,2590050000000.0,2615183000000.0,2622532000000.0,2737188000000.0,2727379000000.0,2764661000000.0,2687379000000.0,3139431000000.0,3213115000000.0,3246076000000.0,3386071000000.0,3689336000000.0,3684256000000.0,3757576000000.0,3743567000000.0,3954687000000.0,3841314000000.0,3773884000000.0,3665743000000.0,3744305000000.0,3868240000000.0,3898333000000.0,3875393000000.0
142,PaymentsForRepurchaseOfCommonStock,CF,,-135000000.0,2312000000.0,-2999000000.0,95000000.0,3575000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,15410000000.0,4671000000.0,9639000000.0,14055000000.0,19983000000.0,5091000000.0,10301000000.0,17250000000.0,24001000000.0,6517000000.0,6517000000.0,6517000000.0,6517000000.0,4806000000.0,11000000000.0,16286000000.0,18408000000.0,2455000000.0,3162000000.0,3162000000.0,3162000000.0,2690000000.0,5167000000.0,7549000000.0,9824000000.0
143,IntangibleAssetsNetExcludingGoodwillAndMortgageServicingRightsMSRs,BS,,4178000000.0,3982000000.0,4039000000.0,3857000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,LimitedProgramWideCreditEnhancement,BS,,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,3000000000.0,3100000000.0,3100000000.0,3100000000.0,3100000000.0,3100000000.0,3100000000.0,3100000000.0,2600000000.0,2600000000.0,2600000000.0,2600000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2700000000.0,2700000000.0,,,,,,,,,,,,,,,,,,,,,,,,
