,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
97,OtherComprehensiveIncomeOtherNetOfTax,EQ,,,,15000000.0,,,,-55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,CommonStockDividendsPerShareDeclared,EQ,,,,2.64,,,,3.25,,,,4.15,,,,4.78,,,,5.49,,,,1.65,,,,1.82,,,,7.46,,,,8.2,,,,9.0,,,,9.8,,,,10.6,,,,11.4,,,,12.15
99,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,CF,,,,184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,OtherComprehensiveIncomePostretirementBenefitPlansUnrecognizedAmountsTax,EQ,,,,531000000.0,,,,1600000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,AdditionalPaidInCapitalCommonStock,BS,,,,0.0,,,,,4000000.0,19000000.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000000.0,221000000.0,65000000.0,122000000.0,98000000.0,94000000.0,0.0,0.0,0.0,92000000.0,0.0,0.0,107000000.0,0.0
102,NetAdjustmentsFromPlannedSaleOfSubsidiary,CF,,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ProceedsFromDivestitureOfBusinesses,CF,,,,798000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,IncreaseDecreaseInPensionAndPostretirementObligations,CF,,,,-1027000000.0,473000000.0,622000000.0,134000000.0,-393000000.0,-8000000.0,-138000000.0,329000000.0,-1883000000.0,493000000.0,236000000.0,-20000000.0,-375000000.0,320000000.0,125000000.0,-96000000.0,-880000000.0,292000000.0,580000000.0,868000000.0,1068000000.0,246000000.0,515000000.0,787000000.0,1028000000.0,345000000.0,685000000.0,1012000000.0,1316000000.0,-1145000000.0,-2790000000.0,-3935000000.0,-3574000000.0,278000000.0,552000000.0,828000000.0,81000000.0,-39000000.0,-77000000.0,-130000000.0,-1197000000.0,-66000000.0,-133000000.0,-200000000.0,-267000000.0,-116000000.0,-231000000.0,-322000000.0,-412000000.0,-94000000.0,-189000000.0,-283000000.0,-378000000.0
105,IncreaseDecreaseInAccruedIncomeTaxesPayable,CF,,,,60000000.0,486000000.0,196000000.0,7000000.0,304000000.0,111000000.0,-105000000.0,48000000.0,-535000000.0,862000000.0,569000000.0,690000000.0,364000000.0,584000000.0,311000000.0,270000000.0,351000000.0,395000000.0,471000000.0,126000000.0,-48000000.0,225000000.0,237000000.0,37000000.0,146000000.0,175000000.0,3000000.0,-202000000.0,-1210000000.0,1064000000.0,928000000.0,729000000.0,1077000000.0,243000000.0,112000000.0,-117000000.0,-151000000.0,167000000.0,473000000.0,58000000.0,-19000000.0,301000000.0,33000000.0,55000000.0,45000000.0,697000000.0,1065000000.0,113000000.0,148000000.0,414000000.0,-46000000.0,-81000000.0,-133000000.0
106,OtherComprehensiveIncomePostretirementBenefitPlansReclassificationAdjustmentForRecognitionOfPriorPeriodAmountsTax,EQ,,,,304000000.0,,,,364000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,OtherOperatingIncomeExpenseNet,IS,,,,261000000.0,50000000.0,87000000.0,45000000.0,276000000.0,35000000.0,20000000.0,117000000.0,238000000.0,78000000.0,74000000.0,70000000.0,318000000.0,61000000.0,85000000.0,117000000.0,337000000.0,93000000.0,74000000.0,98000000.0,236000000.0,62000000.0,142000000.0,204000000.0,487000000.0,-4000000.0,60000000.0,77000000.0,373000000.0,67000000.0,42000000.0,42000000.0,60000000.0,95000000.0,15000000.0,42000000.0,178000000.0,31000000.0,-127000000.0,11000000.0,-10000000.0,-4000000.0,41000000.0,-8000000.0,62000000.0,24000000.0,7000000.0,39000000.0,61000000.0,-9000000.0,45000000.0,-6000000.0,28000000.0
108,VoluntaryExecutiveSeparationAndOtherChargesCredits,CF,,,,220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,OperatingCostsAndExpenses,IS,,,,,299000000.0,256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,CF,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,SeveranceCharges,CF,,,,,,97000000.0,39000000.0,,,,23000000.0,48000000.0,30000000.0,30000000.0,30000000.0,171000000.0,,,,,,,35000000.0,102000000.0,99000000.0,99000000.0,99000000.0,99000000.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
112,IncomeTaxExpenseDecreasesResultingFromResolutionOfPreviousTaxMatters,CF,,,,,,-89000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,909000000.0,949000000.0,3631000000.0,948000000.0,1117000000.0,1046000000.0,4072000000.0,1025000000.0,1211000000.0,1173000000.0,4155000000.0,1348000000.0,1341000000.0,1311000000.0,5258000000.0,1266000000.0,1343000000.0,1251000000.0,5023000000.0,1134000000.0,1400000000.0,1427000000.0,4886000000.0,995000000.0,1323000000.0,1259000000.0,5269000000.0,1360000000.0,1420000000.0,1575000000.0,5838000000.0,1945000000.0,1683000000.0,1781000000.0,7241000000.0,2030000000.0,1962000000.0,2056000000.0,8235000000.0,2211000000.0,2170000000.0,679000000.0,7550000000.0,2061000000.0,330000000.0,2099000000.0,6680000000.0,1994000000.0,2006000000.0,1953000000.0,8098000000.0
114,TaxBenefitRelatedToSaleOfSubsidiary,CF,,,,,,15000000.0,81000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,SeveranceCharges,IS,,,,,,97000000.0,39000000.0,136000000.0,,,23000000.0,48000000.0,30000000.0,30000000.0,30000000.0,171000000.0,,,,,,,35000000.0,102000000.0,99000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,IncomeTaxExpenseBenefitContinuingOperations,IS,,,,,,,284000000.0,964000000.0,283000000.0,336000000.0,319000000.0,1327000000.0,264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,TaxAdjustmentsSettlementsAndUnusualProvisions,CF,,,,,,,-89000000.0,-89000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,LongTermDebtCurrent,BS,,,,,,,500000000.0,,,150000000.0,150000000.0,150000000.0,150000000.0,,,,,,,,,452000000.0,952000000.0,956000000.0,956000000.0,502000000.0,,,,,,750000000.0,750000000.0,750000000.0,,,,,,,,,,,,,,,,,,,115000000.0,283000000.0,168000000.0,168000000.0
119,ProceedsFromIssuanceOfLongTermDebt,CF,,,,,,,1980000000.0,,,,,,,,,,,,,,,,,9101000000.0,,,,,,,,0.0,,,,,,,,,,,,1131000000.0,,,,,,,,,,,,
120,NetAdjustmentsRelatedToDiscontinuedOperations,CF,,,,,,,,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,DepreciationAndAmortization,CF,,,,,,,,1008000000.0,231000000.0,464000000.0,711000000.0,988000000.0,232000000.0,472000000.0,704000000.0,990000000.0,237000000.0,479000000.0,726000000.0,994000000.0,244000000.0,490000000.0,726000000.0,1026000000.0,296000000.0,593000000.0,888000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,RepaymentsOfLongTermDebt,CF,,,,,,,,632000000.0,,,,,,150000000.0,150000000.0,150000000.0,,,,,,,,,,452000000.0,952000000.0,952000000.0,,,0.0,0.0,,,,750000000.0,,,,900000000.0,,,,,,,,,,,,,,,,
123,ProceedsFromDebtNetOfIssuanceCosts,CF,,,,,,,,1980000000.0,,,,,,,,,,,,,2213000000.0,2213000000.0,2213000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,SeveranceAndOtherCharges,CF,,,,,,,,136000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PaymentsForSoftware,CF,,,,,,,,173000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,CI,,,,,,,,,227000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,OtherComprehensiveIncomePostretirementBenefitPlansReclassificationAdjustmentForRecognitionOfPreviouslyDeferredAmountsNetOfTax,CI,,,,,,,,,203000000.0,203000000.0,203000000.0,858000000.0,254000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,OtherComprehensiveIncomeOtherNetOfTax,CI,,,,,,,,,24000000.0,-37000000.0,79000000.0,110000000.0,-43000000.0,-12000000.0,52000000.0,9000000.0,-3000000.0,21000000.0,-66000000.0,-105000000.0,-57000000.0,46000000.0,-77000000.0,-73000000.0,17000000.0,-23000000.0,72000000.0,9000000.0,5000000.0,55000000.0,77000000.0,140000000.0,58000000.0,-106000000.0,18000000.0,-75000000.0,0.0,28000000.0,-41000000.0,41000000.0,-97000000.0,28000000.0,34000000.0,60000000.0,-27000000.0,31000000.0,-55000000.0,-76000000.0,-21000000.0,-90000000.0,-126000000.0,-115000000.0,-26000000.0,44000000.0,-30000000.0,58000000.0
129,ComprehensiveIncomeNetOfTax,CI,,,,,,,,,895000000.0,947000000.0,1009000000.0,509000000.0,972000000.0,1100000000.0,1179000000.0,,1097000000.0,342000000.0,1008000000.0,1345000000.0,1033000000.0,1188000000.0,1000000000.0,4031000000.0,984000000.0,1171000000.0,2508000000.0,4644000000.0,973000000.0,1197000000.0,1216000000.0,1564000000.0,1515000000.0,1357000000.0,1791000000.0,5672000000.0,1931000000.0,1675000000.0,1794000000.0,4997000000.0,1730000000.0,1764000000.0,1842000000.0,6266000000.0,1950000000.0,1986000000.0,4234000000.0,11430000000.0,1760000000.0,3120000000.0,1812000000.0,8715000000.0,1626000000.0,1688000000.0,1617000000.0,6140000000.0
130,NetIncomeLoss,CI,,,,,,,,,668000000.0,781000000.0,727000000.0,569000000.0,761000000.0,859000000.0,873000000.0,488000000.0,933000000.0,889000000.0,888000000.0,904000000.0,878000000.0,929000000.0,865000000.0,933000000.0,794000000.0,1021000000.0,2395000000.0,988000000.0,763000000.0,942000000.0,939000000.0,-642000000.0,1157000000.0,1163000000.0,1473000000.0,1253000000.0,1704000000.0,1420000000.0,1608000000.0,1498000000.0,1717000000.0,1626000000.0,1698000000.0,1792000000.0,1837000000.0,1815000000.0,614000000.0,6315000000.0,1733000000.0,309000000.0,1778000000.0,5732000000.0,1689000000.0,1681000000.0,1684000000.0,6920000000.0
131,OtherComprehensiveIncomeLossNetOfTax,CI,,,,,,,,,,166000000.0,282000000.0,-2236000000.0,211000000.0,241000000.0,306000000.0,3892000000.0,164000000.0,-547000000.0,120000000.0,-2269000000.0,155000000.0,259000000.0,135000000.0,426000000.0,190000000.0,150000000.0,113000000.0,-658000000.0,210000000.0,255000000.0,277000000.0,-438000000.0,358000000.0,194000000.0,318000000.0,626000000.0,227000000.0,255000000.0,186000000.0,-1233000000.0,13000000.0,138000000.0,144000000.0,-567000000.0,113000000.0,171000000.0,3620000000.0,5115000000.0,27000000.0,2811000000.0,34000000.0,2983000000.0,-63000000.0,7000000.0,-67000000.0,-780000000.0
132,ProceedsFromStockOptionsExercised,CF,,,,,,,,,,235000000.0,337000000.0,440000000.0,55000000.0,389000000.0,749000000.0,827000000.0,197000000.0,223000000.0,278000000.0,308000000.0,65000000.0,84000000.0,126000000.0,174000000.0,28000000.0,53000000.0,75000000.0,106000000.0,31000000.0,44000000.0,62000000.0,71000000.0,33000000.0,,,,,,,,,,,,,,,,,,,,,,,
133,OtherComprehensiveIncomeLossNetOfTax,EQ,,,,,,,,,,166000000.0,282000000.0,-2236000000.0,211000000.0,241000000.0,306000000.0,3892000000.0,164000000.0,-547000000.0,120000000.0,-2269000000.0,155000000.0,259000000.0,135000000.0,426000000.0,190000000.0,150000000.0,113000000.0,-658000000.0,210000000.0,255000000.0,277000000.0,-438000000.0,358000000.0,194000000.0,318000000.0,626000000.0,227000000.0,255000000.0,186000000.0,-1233000000.0,13000000.0,138000000.0,144000000.0,-567000000.0,113000000.0,171000000.0,3620000000.0,5115000000.0,27000000.0,2811000000.0,34000000.0,2983000000.0,-63000000.0,7000000.0,-67000000.0,-780000000.0
134,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,BS,,,,,,,,,,2521000000.0,2878000000.0,2937000000.0,2895000000.0,2895000000.0,2920000000.0,2977000000.0,2949000000.0,2646000000.0,2898000000.0,2882000000.0,3087000000.0,3032000000.0,3237000000.0,4962000000.0,5223000000.0,5136000000.0,4852000000.0,4670000000.0,5074000000.0,4941000000.0,4803000000.0,4487000000.0,3196000000.0,3038000000.0,3050000000.0,,3285000000.0,3599000000.0,3474000000.0,3619000000.0,3539000000.0,3521000000.0,3293000000.0,3545000000.0,3256000000.0,3119000000.0,2903000000.0,2981000000.0,3144000000.0,3431000000.0,3113000000.0,3088000000.0,3471000000.0,3498000000.0,3312000000.0,3132000000.0
135,CashPremiumForDebtExchange,CF,,,,,,,,,,,,225000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,OtherComprehensiveIncomePostretirementBenefitPlansUnrecognizedAmountsTax,CI,,,,,,,,,,,,-1800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,OtherComprehensiveIncomePostretirementBenefitPlansUnrecognizedAmountsNetOfTax,CI,,,,,,,,,,,,-3204000000.0,,,,2868000000.0,,,,-2870000000.0,,,,-351000000.0,,,,-1232000000.0,3000000.0,3000000.0,0.0,-1380000000.0,0.0,0.0,0.0,-501000000.0,,,,,,,,,,,,,,,,,,,,
138,OtherComprehensiveIncomePostretirementBenefitPlansReclassificationAdjustmentForRecognitionOfPreviouslyDeferredAmountsTax,CI,,,,,,,,,,,,469000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,StockRepurchasedDuringPeriodValue,EQ,,,,,,,,,,,,,477000000.0,914000000.0,1563000000.0,1744000000.0,1106000000.0,1230000000.0,1676000000.0,1900000000.0,604000000.0,1541000000.0,2364000000.0,3071000000.0,501000000.0,1002000000.0,1280000000.0,2096000000.0,500000000.0,1000000000.0,1500000000.0,2001000000.0,300000000.0,623000000.0,826000000.0,1492000000.0,284000000.0,216000000.0,218000000.0,1200000000.0,764000000.0,277000000.0,59000000.0,1100000000.0,1000000000.0,500000000.0,500000000.0,4087000000.0,2000000000.0,373000000.0,1433000000.0,7900000000.0,500000000.0,750000000.0,1750000000.0,6000000000.0
140,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,CI,,,,,,,,,,,,,,253000000.0,254000000.0,1015000000.0,167000000.0,,,706000000.0,212000000.0,213000000.0,212000000.0,850000000.0,173000000.0,173000000.0,175000000.0,699000000.0,202000000.0,200000000.0,200000000.0,802000000.0,300000000.0,300000000.0,300000000.0,1202000000.0,227000000.0,227000000.0,227000000.0,908000000.0,110000000.0,,,440000000.0,,,,477000000.0,,47000000.0,-2000000.0,,-37000000.0,-37000000.0,-37000000.0,-149000000.0
141,GoodwillImpairmentLoss,IS,,,,,,,,,,,,,,,,195000000.0,,,,119000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PaymentsToAcquireProductiveAssets,CF,,,,,,,,,,,,,,,,836000000.0,103000000.0,253000000.0,456000000.0,845000000.0,118000000.0,309000000.0,500000000.0,939000000.0,151000000.0,386000000.0,627000000.0,1063000000.0,170000000.0,448000000.0,670000000.0,1177000000.0,216000000.0,480000000.0,819000000.0,1278000000.0,284000000.0,533000000.0,841000000.0,1484000000.0,293000000.0,636000000.0,1044000000.0,1766000000.0,281000000.0,599000000.0,915000000.0,1522000000.0,268000000.0,572000000.0,977000000.0,1670000000.0,294000000.0,623000000.0,987000000.0,1691000000.0
143,GoodwillImpairmentLoss,CF,,,,,,,,,,,,,,,,195000000.0,,,,119000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,CI,,,,,,,,,,,,,,,,-1600000000.0,,,,1500000000.0,,,,200000000.0,,,,668000000.0,,,,375000000.0,,,,136000000.0,,,,586000000.0,,,,-292000000.0,,,,-925000000.0,,-461000000.0,-44000000.0,-518000000.0,,,,-181000000.0
145,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,CI,,,,,,,,,,,,,,,,555000000.0,,,,386000000.0,,,,464000000.0,,,,382000000.0,,,,-437000000.0,,,,-327000000.0,,,,247000000.0,,,,119000000.0,,,,130000000.0,,,1000000.0,,10000000.0,10000000.0,10000000.0,40000000.0
146,OtherUnallocatedNet,IS,,,,,,,,,,,,,,,,,-10000000.0,-28000000.0,-48000000.0,-132000000.0,-54000000.0,-46000000.0,-25000000.0,-187000000.0,-187000000.0,-144000000.0,-173000000.0,-550000000.0,-159000000.0,-149000000.0,-176000000.0,-655000000.0,-409000000.0,,,,,,,,,,,,,,,,,,,,,,,
147,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,CI,,,,,,,,,,,,,,,,,,-720000000.0,-783000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,CI,,,,,,,,,,,,,,,,,,-337000000.0,-520000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,RepaymentsOfLinesOfCredit,CF,,,,,,,,,,,,,,,,,,,,,,,,6000000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
150,ProceedsFromLinesOfCredit,CF,,,,,,,,,,,,,,,,,,,,,,,,6000000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
151,MinorityInterest,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000.0,95000000.0,102000000.0,84000000.0,77000000.0,74000000.0,71000000.0,63000000.0,59000000.0,55000000.0,57000000.0,46000000.0,44000000.0,44000000.0,41000000.0,35000000.0,33000000.0,23000000.0,21000000.0,8000000.0,0.0,0.0,,,,,,,,
152,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2430000000.0,1606000000.0,1585000000.0,1349000000.0,2175000000.0,-609000000.0,-111000000.0,479000000.0,1002000000.0,1449000000.0,2522000000.0,2896000000.0,3937000000.0,3171000000.0,3487000000.0,3786000000.0,4986000000.0,6038000000.0,6333000000.0,6530000000.0,9631000000.0,10959000000.0,10002000000.0,11432000000.0,11966000000.0,9266000000.0,9646000000.0,9240000000.0,9274000000.0,6835000000.0
153,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,2430000000.0,1606000000.0,1585000000.0,1349000000.0,2175000000.0,-609000000.0,-111000000.0,479000000.0,1002000000.0,1449000000.0,2522000000.0,2896000000.0,3937000000.0,3171000000.0,3487000000.0,3786000000.0,4986000000.0,6038000000.0,6333000000.0,6530000000.0,9631000000.0,10959000000.0,,,,,,,,
154,ProceedsFromDivestitureOfBusinessesFinancingActivities,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000000.0,1800000000.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
155,BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000.0,104000000.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
156,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfBusinessNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,134000000.0,134000000.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
157,SeveranceCosts1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,80000000.0,,,0.0,0.0,,,,,,,,,,,,27000000.0,,,,,,,,,,,,
158,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000.0,95000000.0,7000000.0,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,
159,GainLossOnSaleOfBusiness,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,1234000000.0,1242000000.0,,,0.0,73000000.0,,,,0.0,,,,0.0,,,-55000000.0,-55000000.0,,,0.0,0.0,,,,0.0,,,,
160,DepreciationAndAmortizationIncludingDiscontinuedOperations,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215000000.0,285000000.0,581000000.0,880000000.0,1195000000.0,279000000.0,566000000.0,857000000.0,1161000000.0,277000000.0,,867000000.0,1189000000.0,301000000.0,608000000.0,927000000.0,1290000000.0,336000000.0,670000000.0,999000000.0,1364000000.0,329000000.0,672000000.0,965000000.0,1404000000.0,325000000.0,659000000.0,1009000000.0,1430000000.0
161,NoncontrollingInterestDecreaseFromSubsidiaryEquityIssuance,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,18000000.0,21000000.0,3000000.0,11000000.0,15000000.0,19000000.0,,,,,,,,,,,,,,,,,,,,
162,OtherComprehensiveIncomeLossDefinedBenefitPlanReclassificationAdjustmentFromAOCIDivestitureOfBusinessAfterTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
163,GainLossOnSaleOfProperties,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198000000.0,,,,0.0,51000000.0,51000000.0,51000000.0,51000000.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,
164,DeferredIncomeTaxAssetsNet,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111000000.0,3084000000.0,3051000000.0,3036000000.0,3208000000.0,3169000000.0,3163000000.0,2912000000.0,3319000000.0,3164000000.0,3127000000.0,3198000000.0,3475000000.0,3375000000.0,3377000000.0,2664000000.0,2290000000.0,2688000000.0,2680000000.0,3116000000.0,3744000000.0,4175000000.0,4518000000.0,4873000000.0,2953000000.0
165,IncreaseDecreaseinContractwithCustomerLiability,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-478000000.0,,,,,,,,,,,,,,,,,,,,,,,
166,ContractWithCustomerLiabilityCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550000000.0,6413000000.0,6489000000.0,6491000000.0,6796000000.0,6766000000.0,6777000000.0,7054000000.0,7205000000.0,7481000000.0,7354000000.0,7545000000.0,7255000000.0,7379000000.0,7515000000.0,8107000000.0,7902000000.0,8077000000.0,8059000000.0,8488000000.0,8336000000.0,8184000000.0,7936000000.0,9190000000.0
167,TaxCutsAndJobsActOf2017ReclassificationFromAOCIToRetainedEarningsTaxEffect,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400000000.0,2400000000.0,2400000000.0,2400000000.0,,,,,,,,,,,,,,,,,,,,
168,ContractWithCustomerAssetNetCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9405000000.0,9281000000.0,9769000000.0,9472000000.0,10497000000.0,10388000000.0,11004000000.0,9094000000.0,10189000000.0,9821000000.0,10388000000.0,9545000000.0,10908000000.0,11425000000.0,12697000000.0,10579000000.0,12130000000.0,11753000000.0,12333000000.0,12318000000.0,13189000000.0,13008000000.0,13605000000.0,13183000000.0
169,IncreaseDecreaseInContractWithCustomerAsset,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413000000.0,1289000000.0,1777000000.0,1480000000.0,1025000000.0,916000000.0,1532000000.0,-378000000.0,1095000000.0,727000000.0,1294000000.0,451000000.0,1363000000.0,1880000000.0,3152000000.0,1034000000.0,1551000000.0,1174000000.0,1754000000.0,1739000000.0,871000000.0,690000000.0,1287000000.0,865000000.0
170,IncreaseDecreaseInContractWithCustomerLiability,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-615000000.0,-539000000.0,-537000000.0,305000000.0,275000000.0,286000000.0,563000000.0,151000000.0,427000000.0,300000000.0,491000000.0,-290000000.0,-166000000.0,-30000000.0,562000000.0,-205000000.0,-30000000.0,-48000000.0,381000000.0,-152000000.0,-304000000.0,-552000000.0,702000000.0
171,RevenueFromContractWithCustomerExcludingAssessedTax,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13398000000.0,,,,,,59812000000.0,,,,,,,,,,,,,,,,
172,RestructuringCharges,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
173,RestructuringCharges,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
174,ProceedsFromIssuanceOfCommercialPaper,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000000.0,600000000.0,,,,,,,,0.0,,,,,,,,,,,,
175,Revenues,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14318000000.0,14411000000.0,14336000000.0,14427000000.0,15171000000.0,,15651000000.0,16220000000.0,16495000000.0,17032000000.0,16258000000.0,17029000000.0,16028000000.0,67044000000.0,14964000000.0,15446000000.0,16583000000.0,65984000000.0,15126000000.0,16693000000.0,16878000000.0,67571000000.0
176,DebtCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240000000.0,1500000000.0,1300000000.0,900000000.0,900000000.0,1250000000.0,1250000000.0,500000000.0,1000000000.0,500000000.0,506000000.0,506000000.0,6000000.0,6000000.0,500000000.0,,,,,,,
177,SeveranceAndRestructuringCharges,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,,,,,,,,,,,,,,,,,,,,
178,SeveranceandRestructuringCosts,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,,,,,,,,,,,,,,,,,,,,
