,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
82,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,EQ,,,876000000.0,,,,1168000000.0,,,,1740000000.0,,,,2253000000.0,,,,2863000000.0,,,,3586000000.0,,,,4262000000.0,,,,4909000000.0,,,,5443000000.0,,,,,,,,,,,,,,,,,,,,,
83,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,EQ,,,-253000000.0,,,,542000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,CommonStockSharesOutstanding,EQ,,,915970050.0,,,,929277000.0,,,,939208000.0,,,,899213000.0,,,,5866161000.0,,,,5578753000.0,,,,5336166000.0,,,,5126201000.0,,,,4754986000.0,,,,,,,,,,,,,,,,,,,,,
85,NetIncomeLoss,EQ,,,4308000000.0,,,,6623000000.0,,,,8223000000.0,,,,7512000000.0,,,,8467000000.0,,,,11124000000.0,,,,9014000000.0,,,,10714000000.0,,,,14125000000.0,19965000000.0,11561000000.0,10044000000.0,13686000000.0,22236000000.0,11249000000.0,11253000000.0,12673000000.0,28755000000.0,23630000000.0,21744000000.0,94680000000.0,34630000000.0,25010000000.0,19442000000.0,99803000000.0,29998000000.0,24160000000.0,19881000000.0,96995000000.0,33916000000.0
86,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,EQ,,,123000000.0,,,,-41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,StockholdersEquity,EQ,,,47791000000.0,,,,76615000000.0,,,,118210000000.0,,,,123549000000.0,,,,111547000000.0,,,,119355000000.0,,,,128249000000.0,,,,134047000000.0,,,,107147000000.0,117892000000.0,105860000000.0,96456000000.0,90488000000.0,89531000000.0,78425000000.0,72282000000.0,65339000000.0,66224000000.0,69178000000.0,64280000000.0,63090000000.0,71932000000.0,67399000000.0,58107000000.0,50672000000.0,56727000000.0,62158000000.0,60274000000.0,62146000000.0,74100000000.0
88,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,EQ,,,506000000.0,,,,311000000.0,,,,-562000000.0,,,,-587000000.0,,,,-448000000.0,,,,-840000000.0,,,,-1225000000.0,,,,-1494000000.0,,,,-2057000000.0,,,,,,,,,,,,,,,,,,,,,
89,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,EQ,,,7000000.0,,,,-12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,EQ,,,879000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,EmployeeServiceShareBasedCompensationCashUsedToPayTaxesForEquityNetShareSettlement,CF,,,,233000000.0,258000000.0,479000000.0,520000000.0,355000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,EQ,,,,,,,934000000.0,,,,1151000000.0,,,,1232000000.0,,,,735000000.0,,,,748000000.0,,,,379000000.0,,,,620000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
93,PropertyPlantAndEquipmentNet,BS,,,,,,,,,8847000000.0,10487000000.0,15452000000.0,15422000000.0,15026000000.0,16327000000.0,16597000000.0,15488000000.0,15120000000.0,17585000000.0,20624000000.0,20392000000.0,20151000000.0,21149000000.0,22471000000.0,22300000000.0,23203000000.0,25448000000.0,27010000000.0,26510000000.0,27163000000.0,29286000000.0,33783000000.0,33679000000.0,35077000000.0,38117000000.0,41304000000.0,39597000000.0,38746000000.0,37636000000.0,37378000000.0,37031000000.0,35889000000.0,35687000000.0,36766000000.0,37933000000.0,37815000000.0,38615000000.0,39440000000.0,39245000000.0,39304000000.0,40335000000.0,42117000000.0,42951000000.0,43398000000.0,43550000000.0,43715000000.0,43666000000.0
94,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,CF,,,,,,,,,634000000.0,1145000000.0,1226000000.0,534000000.0,588000000.0,1001000000.0,1082000000.0,365000000.0,430000000.0,839000000.0,1158000000.0,512000000.0,608000000.0,1332000000.0,1499000000.0,597000000.0,751000000.0,1361000000.0,1570000000.0,629000000.0,788000000.0,1646000000.0,1874000000.0,1038000000.0,1190000000.0,2267000000.0,2527000000.0,1318000000.0,1427000000.0,2626000000.0,2817000000.0,1379000000.0,1566000000.0,3234000000.0,3634000000.0,2861000000.0,3160000000.0,5855000000.0,6556000000.0,2888000000.0,3218000000.0,5915000000.0,6223000000.0,2316000000.0,2734000000.0,5119000000.0,5431000000.0,2591000000.0
95,CommonStockDividendsPerShareDeclared,IS,,,,,,,,,,,2.65,2.65,2.65,3.05,3.05,3.05,3.05,0.47,0.47,0.47,0.47,0.52,0.52,0.52,0.52,0.57,0.57,0.57,0.57,0.63,0.63,0.63,0.63,0.73,,,,,,,,,,,,,,,,,,,,,,
96,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,EQ,,,,,,,,,,,-530000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PaymentsOfDividendsAndDividendEquivalentsOnCommonStockAndRestrictedStockUnits,CF,,,,,,,,,,,2488000000.0,2493000000.0,4984000000.0,7795000000.0,10564000000.0,2769000000.0,5430000000.0,8297000000.0,11126000000.0,2801000000.0,5544000000.0,8597000000.0,11561000000.0,2969000000.0,5871000000.0,9058000000.0,12150000000.0,3130000000.0,6134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,EQ,,,,,,,,,,,601000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,EQ,,,,,,,,,,,-15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,EQ,,,,,,,,,,,2523000000.0,,,,10676000000.0,,,,11215000000.0,,,,11627000000.0,,,,12188000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PaymentsForRepurchaseOfCommonStock,CF,,,,,,,,,,,,1950000000.0,1950000000.0,17950000000.0,22860000000.0,5029000000.0,23000000000.0,28000000000.0,45000000000.0,5030000000.0,12000000000.0,22000000000.0,35253000000.0,6863000000.0,13530000000.0,23696000000.0,29722000000.0,10851000000.0,18012000000.0,25105000000.0,32900000000.0,10095000000.0,32851000000.0,53634000000.0,72738000000.0,8796000000.0,32498000000.0,49453000000.0,66897000000.0,20706000000.0,39280000000.0,55171000000.0,72358000000.0,24775000000.0,43323000000.0,66223000000.0,85971000000.0,20478000000.0,43109000000.0,64974000000.0,89402000000.0,19475000000.0,39069000000.0,56547000000.0,77550000000.0,20139000000.0
102,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,CI,,,,,,,,,,,,-119000000.0,-96000000.0,-929000000.0,-922000000.0,-53000000.0,196000000.0,325000000.0,151000000.0,-470000000.0,629000000.0,-420000000.0,-424000000.0,-875000000.0,1018000000.0,1158000000.0,1638000000.0,-1788000000.0,451000000.0,332000000.0,-846000000.0,-921000000.0,-1974000000.0,-544000000.0,-3406000000.0,147000000.0,2070000000.0,1231000000.0,3827000000.0,115000000.0,-2296000000.0,3087000000.0,1139000000.0,523000000.0,-1478000000.0,163000000.0,-967000000.0,-1185000000.0,-5579000000.0,-3055000000.0,-11899000000.0,965000000.0,1465000000.0,-282000000.0,1816000000.0,3120000000.0
103,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,CI,,,,,,,,,,,,258000000.0,499000000.0,-169000000.0,64000000.0,285000000.0,-122000000.0,-39000000.0,1539000000.0,1417000000.0,298000000.0,-1259000000.0,-592000000.0,-158000000.0,-706000000.0,-263000000.0,-734000000.0,1774000000.0,-1332000000.0,-575000000.0,-162000000.0,190000000.0,-234000000.0,1087000000.0,905000000.0,-292000000.0,-155000000.0,-152000000.0,-638000000.0,,,,,,,,,,,,,,,,,
104,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,CI,,,,,,,,,,,,-26000000.0,-51000000.0,-100000000.0,-112000000.0,-67000000.0,-19000000.0,51000000.0,-137000000.0,-66000000.0,-180000000.0,67000000.0,-411000000.0,-102000000.0,120000000.0,46000000.0,75000000.0,-375000000.0,214000000.0,120000000.0,224000000.0,40000000.0,263000000.0,-590000000.0,-525000000.0,-78000000.0,174000000.0,-219000000.0,-408000000.0,202000000.0,-566000000.0,194000000.0,88000000.0,549000000.0,-78000000.0,188000000.0,501000000.0,-360000000.0,-21000000.0,-721000000.0,-1511000000.0,-14000000.0,-95000000.0,-385000000.0,-765000000.0,308000000.0
105,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,CI,,,,,,,,,,,,112000000.0,42000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ComprehensiveIncomeNetOfTax,CI,,,,,,,,,,,,13191000000.0,9899000000.0,5702000000.0,36067000000.0,,10278000000.0,8085000000.0,41063000000.0,18905000000.0,14316000000.0,9065000000.0,51967000000.0,17226000000.0,10948000000.0,8737000000.0,46666000000.0,17502000000.0,10362000000.0,8594000000.0,47567000000.0,19374000000.0,11877000000.0,11472000000.0,56505000000.0,19742000000.0,13650000000.0,10904000000.0,58037000000.0,22266000000.0,8878000000.0,13492000000.0,57453000000.0,29340000000.0,23165000000.0,22088000000.0,95249000000.0,33540000000.0,19443000000.0,16639000000.0,88531000000.0,28195000000.0,25326000000.0,19826000000.0,96652000000.0,35990000000.0
107,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,CI,,,,,,,,,,,,-66000000.0,-52000000.0,-883000000.0,-791000000.0,-42000000.0,235000000.0,357000000.0,285000000.0,-456000000.0,593000000.0,-423000000.0,-483000000.0,-922000000.0,969000000.0,1170000000.0,1582000000.0,-1808000000.0,464000000.0,364000000.0,-782000000.0,-846000000.0,-2003000000.0,-568000000.0,-3407000000.0,110000000.0,2042000000.0,1253000000.0,3802000000.0,125000000.0,-2325000000.0,3098000000.0,1202000000.0,628000000.0,-1403000000.0,217000000.0,-694000000.0,-1176000000.0,-5633000000.0,-3150000000.0,-12104000000.0,900000000.0,1403000000.0,-340000000.0,1563000000.0,3045000000.0
108,AdjustmentForGainLossOnInvestmentsIncludedInNetIncomeNetOfTax,CI,,,,,,,,,,,,53000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,OtherComprehensiveIncomeLossNetOfTax,CI,,,,,,,,,,,,113000000.0,352000000.0,-1198000000.0,-970000000.0,165000000.0,55000000.0,337000000.0,1553000000.0,881000000.0,747000000.0,-1612000000.0,-1427000000.0,-1135000000.0,432000000.0,941000000.0,979000000.0,-389000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,NetIncomeLoss,CI,,,,,,,,,,,,13078000000.0,9547000000.0,6900000000.0,7512000000.0,13072000000.0,10223000000.0,7748000000.0,8467000000.0,18024000000.0,13569000000.0,10677000000.0,11124000000.0,18361000000.0,10516000000.0,7796000000.0,9014000000.0,17891000000.0,11029000000.0,8717000000.0,10714000000.0,20065000000.0,13822000000.0,11519000000.0,14125000000.0,19965000000.0,11561000000.0,10044000000.0,13686000000.0,22236000000.0,11249000000.0,11253000000.0,12673000000.0,28755000000.0,23630000000.0,21744000000.0,94680000000.0,34630000000.0,25010000000.0,19442000000.0,99803000000.0,29998000000.0,24160000000.0,19881000000.0,96995000000.0,33916000000.0
111,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,CI,,,,,,,,,,,,146000000.0,457000000.0,188000000.0,522000000.0,213000000.0,-109000000.0,-65000000.0,1390000000.0,1982000000.0,1037000000.0,-64000000.0,2905000000.0,287000000.0,-178000000.0,-175000000.0,7000000.0,1468000000.0,-300000000.0,-166000000.0,1315000000.0,88000000.0,-27000000.0,109000000.0,523000000.0,-334000000.0,-50000000.0,-108000000.0,-661000000.0,,,,,,,,,,,,,,,,,
112,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,CI,,,,,,,,,,,,,,357000000.0,458000000.0,-72000000.0,13000000.0,-26000000.0,-149000000.0,565000000.0,739000000.0,1195000000.0,3497000000.0,445000000.0,528000000.0,88000000.0,741000000.0,-306000000.0,1032000000.0,409000000.0,1477000000.0,-102000000.0,207000000.0,-978000000.0,-382000000.0,-42000000.0,105000000.0,44000000.0,-23000000.0,,,,,,,,,,,,,,,,,
113,LongTermDebt,BS,,,,,,,,,,,,,,16958000000.0,16960000000.0,16961000000.0,16962000000.0,29030000000.0,28987000000.0,32504000000.0,40072000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,,,,,,,,,9435000000.0,50155000000.0,17709000000.0,13818000000.0,10484000000.0,53483000000.0,24416000000.0,18564000000.0,14473000000.0,72515000000.0,24573000000.0,14142000000.0,10469000000.0,61372000000.0,24180000000.0,14684000000.0,11308000000.0,64089000000.0,27030000000.0,16168000000.0,13284000000.0,72903000000.0,23906000000.0,13793000000.0,11911000000.0,65737000000.0,25918000000.0,13135000000.0,13137000000.0,67091000000.0,33579000000.0,28011000000.0,24369000000.0,109207000000.0,41241000000.0,30139000000.0,23066000000.0,119103000000.0,35623000000.0,28382000000.0,22733000000.0,113736000000.0,40323000000.0
115,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,CI,,,,,,,,,,,,,,46000000.0,131000000.0,11000000.0,39000000.0,32000000.0,134000000.0,14000000.0,-36000000.0,-3000000.0,-59000000.0,-47000000.0,-49000000.0,12000000.0,-56000000.0,-20000000.0,13000000.0,32000000.0,64000000.0,75000000.0,-29000000.0,-24000000.0,-1000000.0,-37000000.0,-28000000.0,22000000.0,-25000000.0,10000000.0,-29000000.0,11000000.0,63000000.0,105000000.0,75000000.0,54000000.0,273000000.0,9000000.0,-54000000.0,-95000000.0,-205000000.0,-65000000.0,-62000000.0,-58000000.0,-253000000.0,-75000000.0
116,ProceedsFromIssuanceOfLongTermDebt,CF,,,,,,,,,,,,,,16896000000.0,16896000000.0,,,11960000000.0,11960000000.0,3485000000.0,11332000000.0,21312000000.0,27114000000.0,0.0,15584000000.0,17984000000.0,24954000000.0,,10975000000.0,21725000000.0,28662000000.0,6969000000.0,6969000000.0,6969000000.0,6969000000.0,0.0,0.0,0.0,6963000000.0,2210000000.0,2210000000.0,10635000000.0,16091000000.0,0.0,13923000000.0,13923000000.0,20393000000.0,,0.0,0.0,5465000000.0,,,5228000000.0,5228000000.0,
117,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,CI,,,,,,,,,,,,,,,-351000000.0,,,,297000000.0,,,,441000000.0,,,,7000000.0,228000000.0,25000000.0,16000000.0,478000000.0,66000000.0,64000000.0,-70000000.0,149000000.0,,,,,,,,,,,,,,,,,,,,,
118,OtherComprehensiveIncomeLossNetOfTax,EQ,,,,,,,,,,,,,,,-970000000.0,,,,1553000000.0,,,,-1427000000.0,,,,979000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,CI,,,,,,,,,,,,,,,255000000.0,,,,-36000000.0,,,,630000000.0,,,,131000000.0,-211000000.0,311000000.0,176000000.0,475000000.0,-21000000.0,77000000.0,-254000000.0,-104000000.0,,,,,,,,,,,,,,,,,,,,,
120,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,CI,,,,,,,,,,,,,,,458000000.0,,,,153000000.0,,,,-264000000.0,,,,863000000.0,-989000000.0,256000000.0,197000000.0,-425000000.0,-464000000.0,-541000000.0,-154000000.0,-1156000000.0,,,,,,,,,,,,,,,,,,,,,
121,TreasuryStockValueAcquiredCostMethod,EQ,,,,,,,,,,,,,,,22950000000.0,,,,45000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,CI,,,,,,,,,,,,,,,35000000.0,,,,50000000.0,,,,201000000.0,,,,8000000.0,76000000.0,44000000.0,35000000.0,77000000.0,1000000.0,-8000000.0,3000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,
123,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,CI,,,,,,,,,,,,,,,82000000.0,,,,71000000.0,,,,-32000000.0,,,,-31000000.0,-11000000.0,7000000.0,16000000.0,35000000.0,41000000.0,-7000000.0,-7000000.0,21000000.0,,,,,,,,,,,,,,,,,,,,,
124,InterestPaid,CF,,,,,,,,,,,,,,,,161000000.0,161000000.0,322000000.0,339000000.0,202000000.0,220000000.0,427000000.0,514000000.0,396000000.0,565000000.0,892000000.0,1316000000.0,497000000.0,1007000000.0,1456000000.0,2092000000.0,623000000.0,1356000000.0,2120000000.0,,,,,,,,,,,,,,,,,,,,,,
125,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,CF,,,,,,,,,,,,,,,,,-3362000000.0,-25576000000.0,-22579000000.0,-21165000000.0,-43496000000.0,-54899000000.0,-56274000000.0,-20450000000.0,-34110000000.0,-38580000000.0,-45977000000.0,-19122000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,CommonStockParOrStatedValuePerShare,BS,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,CommonStocksIncludingAdditionalPaidInCapital,BS,,,,,,,,,,,,,,,,,21496000000.0,22139000000.0,23313000000.0,24187000000.0,25376000000.0,26327000000.0,27416000000.0,28253000000.0,29484000000.0,30106000000.0,31251000000.0,32144000000.0,33579000000.0,34445000000.0,35867000000.0,36447000000.0,38044000000.0,38624000000.0,40201000000.0,40970000000.0,42801000000.0,43371000000.0,45174000000.0,45972000000.0,48032000000.0,48696000000.0,50779000000.0,51744000000.0,54203000000.0,54989000000.0,57365000000.0,58424000000.0,61181000000.0,62115000000.0,64849000000.0,66399000000.0,69568000000.0,70667000000.0,73812000000.0,75236000000.0
128,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,CF,,,,,,,,,,,,,,,,,-28156000000.0,-22169000000.0,-37549000000.0,-6923000000.0,-8662000000.0,-11417000000.0,-17716000000.0,-11444000000.0,-4560000000.0,-14001000000.0,-20483000000.0,-12047000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,CF,,,,,,,,,,,,,,,,,36208000000.0,46463000000.0,59713000000.0,33722000000.0,52803000000.0,67791000000.0,81266000000.0,27463000000.0,39064000000.0,49698000000.0,65824000000.0,27056000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,ProceedsFromRepaymentsOfCommercialPaper,CF,,,,,,,,,,,,,,,,,,2010000000.0,6306000000.0,-2409000000.0,-2508000000.0,-1808000000.0,2191000000.0,-1240000000.0,-503000000.0,3992000000.0,-397000000.0,2385000000.0,1879000000.0,3866000000.0,3852000000.0,2000000.0,1000000.0,-10000000.0,-37000000.0,6000000.0,,-2026000000.0,-5977000000.0,-979000000.0,1518000000.0,31000000.0,-963000000.0,22000000.0,22000000.0,3022000000.0,1022000000.0,-1000000000.0,999000000.0,4970000000.0,3955000000.0,-8214000000.0,-7960000000.0,-5971000000.0,-3978000000.0,-3984000000.0
131,CommercialPaper,BS,,,,,,,,,,,,,,,,,,2010000000.0,6308000000.0,3899000000.0,3799000000.0,4499000000.0,8499000000.0,7259000000.0,7998000000.0,12496000000.0,8105000000.0,10493000000.0,9992000000.0,11980000000.0,11977000000.0,11980000000.0,11980000000.0,11974000000.0,11964000000.0,11969000000.0,11924000000.0,9953000000.0,5980000000.0,4990000000.0,,,4996000000.0,5000000000.0,5000000000.0,8000000000.0,6000000000.0,5000000000.0,6999000000.0,10982000000.0,9982000000.0,1743000000.0,1996000000.0,3993000000.0,5985000000.0,1998000000.0
132,PaymentsToAcquirePropertyPlantAndEquipment,CF,,,,,,,,,,,,,,,,,,,,3217000000.0,5586000000.0,7629000000.0,11247000000.0,3612000000.0,5948000000.0,8757000000.0,12734000000.0,3334000000.0,6309000000.0,8586000000.0,12451000000.0,2810000000.0,7005000000.0,10272000000.0,13313000000.0,3355000000.0,5718000000.0,7718000000.0,10495000000.0,2107000000.0,3960000000.0,5525000000.0,7309000000.0,3500000000.0,5769000000.0,7862000000.0,11085000000.0,2803000000.0,5317000000.0,7419000000.0,10708000000.0,3787000000.0,6703000000.0,8796000000.0,10959000000.0,2392000000.0
133,DeferredTaxAssetsLiabilitiesNetCurrent,BS,,,,,,,,,,,,,,,,,,,,5046000000.0,5141000000.0,5010000000.0,5546000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,LongTermDebtCurrent,BS,,,,,,,,,,,,,,,,,,,,,,2500000000.0,2500000000.0,2500000000.0,2500000000.0,3500000000.0,3500000000.0,3499000000.0,3999000000.0,6495000000.0,6496000000.0,6498000000.0,8498000000.0,5498000000.0,8784000000.0,9772000000.0,10505000000.0,13529000000.0,10260000000.0,10224000000.0,10392000000.0,7509000000.0,8773000000.0,7762000000.0,8003000000.0,8039000000.0,9613000000.0,11169000000.0,9659000000.0,14009000000.0,11128000000.0,9740000000.0,10578000000.0,7216000000.0,9822000000.0,10954000000.0
135,LongTermDebtNoncurrent,BS,,,,,,,,,,,,,,,,,,,,,,47419000000.0,53463000000.0,53204000000.0,69374000000.0,68939000000.0,75427000000.0,73557000000.0,84531000000.0,89864000000.0,97207000000.0,103922000000.0,101362000000.0,97128000000.0,93735000000.0,92989000000.0,90201000000.0,84936000000.0,91807000000.0,93078000000.0,89086000000.0,94048000000.0,98667000000.0,99281000000.0,108642000000.0,105752000000.0,109106000000.0,106629000000.0,103323000000.0,94700000000.0,98959000000.0,99627000000.0,97041000000.0,98071000000.0,95281000000.0,95088000000.0
136,IncreaseDecreaseInNonTradeReceivables,CF,,,,,,,,,,,,,,,,,,,,,,,3735000000.0,-1826000000.0,-5899000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,StockRepurchasedAndRetiredDuringPeriodValue,EQ,,,,,,,,,,,,,,,,,,,,,,,36026000000.0,,,,29000000000.0,,,,33001000000.0,,,,73056000000.0,8236000000.0,32200000000.0,49200000000.0,67100000000.0,20000000000.0,38500000000.0,54500000000.0,72500000000.0,24000000000.0,43000000000.0,65500000000.0,85500000000.0,20400000000.0,43300000000.0,65000000000.0,90200000000.0,19000000000.0,38100000000.0,56100000000.0,76600000000.0,20500000000.0
138,RepaymentsOfLongTermDebt,CF,,,,,,,,,,,,,,,,,,,,,,,,,,2500000000.0,2500000000.0,,,3500000000.0,3500000000.0,,500000000.0,6500000000.0,6500000000.0,,2500000000.0,5500000000.0,8805000000.0,1000000000.0,5250000000.0,12629000000.0,12629000000.0,1000000000.0,4500000000.0,7500000000.0,8750000000.0,0.0,3750000000.0,6750000000.0,9543000000.0,1401000000.0,3651000000.0,11151000000.0,11151000000.0,0.0
139,OtherNoncashIncomeExpense,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,274000000.0,209000000.0,142000000.0,166000000.0,11000000.0,151000000.0,410000000.0,444000000.0,54000000.0,215000000.0,340000000.0,652000000.0,142000000.0,259000000.0,94000000.0,97000000.0,-25000000.0,474000000.0,689000000.0,147000000.0,-167000000.0,20000000.0,61000000.0,-111000000.0,317000000.0,1732000000.0,1651000000.0,2227000000.0,989000000.0
140,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-667000000.0,-123000000.0,-784000000.0,-691000000.0,-1945000000.0,-47000000.0,-3026000000.0,-223000000.0,2089000000.0,860000000.0,2781000000.0,30000000.0,-2371000000.0,2239000000.0,42000000.0,585000000.0,-465000000.0,344000000.0,569000000.0,-1090000000.0,-5567000000.0,-2803000000.0,-11272000000.0,-1803000000.0,1166000000.0,-55000000.0,-343000000.0,2074000000.0
141,PaymentsOfDividends,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9499000000.0,12769000000.0,3339000000.0,6529000000.0,10182000000.0,13712000000.0,3568000000.0,7011000000.0,10640000000.0,14119000000.0,3539000000.0,6914000000.0,10570000000.0,14081000000.0,3613000000.0,7060000000.0,10827000000.0,14467000000.0,3732000000.0,7327000000.0,11138000000.0,14841000000.0,3768000000.0,7418000000.0,11267000000.0,15025000000.0,3825000000.0
142,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-784000000.0,,,,-3026000000.0,-223000000.0,2089000000.0,860000000.0,2781000000.0,30000000.0,-2371000000.0,2239000000.0,42000000.0,585000000.0,-465000000.0,344000000.0,569000000.0,-1090000000.0,-5567000000.0,-2803000000.0,-11272000000.0,-1803000000.0,1166000000.0,-55000000.0,-343000000.0,2074000000.0
143,Dividends,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12803000000.0,,,,13735000000.0,,,,,,,,,,,,,,,,,,,,,
144,ProceedsFromSaleAndMaturityOfOtherInvestments,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000000.0,353000000.0,,,1526000000.0,1634000000.0,,,58000000.0,92000000.0,,,,387000000.0,,,,,,,,,
145,CommonStockDividendsPerShareDeclared,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,0.73,0.73,0.77,3.0,0.77,0.77,0.82,0.795,0.205,0.205,0.22,0.85,0.22,0.22,0.23,0.9,0.23,0.23,0.24,0.94,0.24
